"FTSVD1","FTSVD1M","FTSVD1R","FTSVD1MR","SupFTSVD1","SupFTSVD1M","SupFTSVD1CM","SupFTSVD1R","SupFTSVD1MR","SupFTSVD1CMR","bFTSVD1","bSupFTSVD1","xiFTSVD1","xiSupFTSVD1","lamFTSVD1","lamSupFTSVD1","Gamma1","Gamma2","CWR2_FTSVD1","CWR2_SupFTSVD1","CWR2_TRUE","AR2_FTSVD1","AR2_SupFTSVD1","sigRcomp1","sigRcomp1R","Sig2B","Sig2M","RSig2B","RSig2M","Cov2R","SupCov2R","FTSVD1MP","Iter","Sig2E","comp","SeedNumber","Tau","n","Grid","nFeat"
16.4361043574837,26.3355875119139,0.0911963652522583,0.225749620263095,1.60935163234174,24.2120512689281,14.3183074772813,0.0050806244778274,0.235132865761446,0.0503656419697653,0.0955688759650084,0.0137756354795672,0.345513442011943,0.000576648912053179,1740.08542694143,1.0000447579365,111.016917086308,281.768891140307,0.627694637303254,0.551497888444809,0.434884026831854,0.627694637303254,0.551497888444809,97546225.9422818,0.47041968529264,0.0913058574384333,0.00833675960256751,0.0913058574384333,0.00833675960256751,0.781811021532164,0.827464821082647,2.90528697748853,1,1,1,736,1,30,3,500
32.4281679432909,40.0333388662784,0.193713351206299,0.186126612794416,0.914512103954787,17.3765493940871,11.5378392175795,0.00446990964468698,0.182943654100955,0.046437254808783,0.181368176890924,0.0110251540629983,0.622567656800132,0.00311803272890412,1208.69255592232,1.00009828381951,146.759016403612,178.905174082163,0.542602905648382,0.308422677916416,0.268553318074355,0.829961603721037,0.996324685593001,1032084.93913095,0.011198838315223,NA,NA,NA,NA,0.301959633036696,0.842797777547587,23.347475391928,1,1.5,2,736,1,30,3,500
13.0174443300602,20.4080553685222,0.083416188212072,0.189222944077068,0.397972614302973,19.0740435038816,7.17662621353405,0.00337223730818978,0.142068445971605,0.0269313754914472,0.103210773096146,0.00723773473405552,0.312577175447585,3.83992590613177e-05,1734.37157678403,0.999874182666683,132.998859689423,330.927271253542,0.624311907396701,0.556665929958841,0.500258225089618,0.624311907396701,0.556665929958841,4619680.34311232,0.0222785510373858,-0.00526058115097516,2.76737140459952e-05,-0.00526058115097516,2.76737140459952e-05,0.866570552689312,0.881004475925579,0.511588936027287,2,1,1,737,1,30,3,500
60.2479476290604,60.5991467513867,0.219273800601041,0.218796547584183,0.483102974350984,13.3523162211116,12.8888021932481,0.00408252691743673,0.0805236399014917,0.0532340393444325,0.169896118038548,0.0073271020121768,0.830187757088328,0.000346089617020739,2177.34790735444,0.999988507991575,125.667126940265,181.158475817406,0.393681072510484,0.331881900907339,0.283723574370265,0.77781599467232,0.996603937707929,2682330.34669234,0.0291051469910193,NA,NA,NA,NA,0.300345272037655,0.911921842854808,15.2463959104569,2,1.5,2,737,1,30,3,500
16.2560007496617,27.5082651167884,0.0887481344028055,0.206397383179726,0.258704950225003,23.9599570531724,8.0804198470991,0.00361438655261463,0.213034652187911,0.0344416353918051,0.0739738003395595,0.00517827866077943,0.27579468941449,1.14212249207346e-05,1851.15635067147,0.999834076929938,101.386947432485,351.049946020369,0.660524507038077,0.677402613054279,0.568083039735551,0.660524507038077,0.677402613054279,20278235.3918611,0.0977924160487127,-0.0101613010897302,0.000103252039836153,-0.0101613010897302,0.000103252039836153,0.793925620431301,0.851097502977846,4.9374710475814,3,1,1,738,1,30,3,500
26.0123526967204,28.9817341307151,0.132168795022019,0.142648347171812,0.191376720418886,18.7027864902529,16.5954633175613,0.00373217257060128,0.134765519709345,0.0765520984449958,0.162398401337195,0.00666178247626985,0.451858318180917,7.79321131850335e-05,889.038001849156,0.999987884521212,49.5202476475596,206.16790113614,0.405027607471109,0.277624856549432,0.20420451200197,0.798272341824445,0.997325938993216,60032622.9933627,0.651395648799509,NA,NA,NA,NA,0.523376278179028,0.822056940459177,21.1960009333066,3,1.5,2,738,1,30,3,500
24.54742958111,23.5439929441196,0.119739747266787,0.221939463557213,0.447093689927488,21.0706662182291,9.55872772592262,0.00203117975903208,0.162266484132743,0.0301543863321581,0.270903586036511,0.00843648318929997,0.564070321288354,8.14927459141899e-05,1728.71032899603,0.999863622076161,216.132039657945,256.460161239829,0.637985859166713,0.474706650956701,0.393166997927267,0.637985859166713,0.474706650956701,1253633.10311196,0.00604568433213714,0.00151719296952368,2.30187450677209e-06,0.00151719296952368,2.30187450677209e-06,0.82422452438553,0.855643869389998,3.09352550240807,4,1,1,739,1,30,3,500
36.0088902211698,39.5609096492474,0.138385231946982,0.325785636828773,0.365553349277964,16.6060935369644,5.52429754688821,0.00207387819051552,0.210752483085399,0.0299250221688013,0.626183561546523,0.00737912368249492,0.9934155367596,0.000510081840973198,1152.51673257772,0.999988616105493,97.9933547009153,274.664077439149,0.323045757989043,0.441025478681683,0.36725220177458,0.755550637155564,0.996020301793052,98129.9961184623,0.00106477860371595,NA,NA,NA,NA,0.253325592223174,0.870352526927735,23.1630816801683,4,1.5,2,739,1,30,3,500
15.0567487652131,23.103438555584,0.0581626244439681,0.085640514088185,0.60678795186166,20.2624520951741,2.61143532617251,0.00372630866838449,0.0828699923100645,0.0099222615585438,0.0929860193651358,0.00818246669418934,0.275120138248252,0.0002667436227696,1732.05622400034,0.999945949558137,204.654572258046,326.413729611181,0.65793448510346,0.650055037782923,0.572047019693131,0.65793448510346,0.650055037782923,4316458.85885551,0.0208162560708696,0.0362047766789302,0.00131078585437121,0.0362047766789302,0.00131078585437121,0.831500619830836,0.89130173630136,3.08954698400687,5,1,1,740,1,30,3,500
29.9707991297154,30.9535972615522,0.201000928861734,0.204303123266547,0.799722633690527,19.549000225977,15.7342675715525,0.0577538162418835,0.129882857809053,0.0664871376140331,0.233553790090877,0.0087138468654372,0.666389919851736,0.00206213616736606,777.296853160393,0.999997343903916,102.301286683562,172.391253380311,0.371732347427743,0.285384418626945,0.190152582907926,0.785106023352371,0.996920864471236,85711472.4759068,0.930028998219475,NA,NA,NA,NA,0.46288758004928,0.819927375254592,24.9316631078764,5,1.5,2,740,1,30,3,500
