"subTR","meanTR","TsubTR","TmeanTR","ftsvdTR","TftsvdTR","Iter","Sig2E1","Sig2E2","SeedNumber","Tau","n","Grid","nFeat"
1.00481655157621,4.02355711548465,0.0966386197700405,3.89600843810345,4.8107336802809,4.70451030039172,1,1,NA,636,1,30,3,500
1.00560459872307,4.68801907826398,0.0993957697737034,4.58000817270591,5.22872481081233,5.13244668955321,2,1,NA,637,1,30,3,500
1.09321948866194,4.01570259712154,0.441281542311762,3.88920089011794,5.15349697942074,5.05566801209552,3,1,NA,638,1,30,3,500
1.0061093377443,4.83979074189541,0.103718487560326,4.73452281035754,5.62940279447018,5.53920215392693,4,1,NA,639,1,30,3,500
1.00627946717806,3.62380999429707,0.111270535585664,3.48304308899724,4.87015047037387,4.76565054605486,5,1,NA,640,1,30,3,500
1.12822305579555,4.04114350111947,0.522410118932651,3.91562411541669,5.01162390128262,4.9109028247389,6,1,NA,641,1,30,3,500
1.01015930196992,4.25047807461865,0.140919002749087,4.13089157714599,5.40017642091721,5.3065477241871,7,1,NA,642,1,30,3,500
1.14125000200164,3.8744303663246,0.549814361792161,3.74383581599755,4.99003108802327,4.88892067242768,8,1,NA,643,1,30,3,500
1.0042807951003,3.55121482218186,0.0900115351706448,3.40677070362403,5.28131676572033,5.18410396080797,9,1,NA,644,1,30,3,500
1.1584945614985,4.30272777112763,0.583502784696153,4.1850342809701,5.01088570916795,4.91032588082584,10,1,NA,645,1,30,3,500
1.01486407213684,3.75320809157253,0.170027445891941,3.61675827896445,5.0970223010121,4.99771319117328,11,1,NA,646,1,30,3,500
1.0884792703288,3.86995059410697,0.430947460089225,3.73988131728764,5.01537655676414,4.91608186177707,12,1,NA,647,1,30,3,500
1.04254088111622,3.96393237671395,0.296440988484772,3.83651407075945,4.94294823394405,4.84132749707525,13,1,NA,648,1,30,3,500
1.04459373344851,3.70876374656372,0.30008177538371,3.57118656685494,5.29734870198469,5.20179173067775,14,1,NA,649,1,30,3,500
1.00327580415663,4.02794795221592,0.0870323773905905,3.9028281708256,4.70515662475966,4.59771372676296,15,1,NA,650,1,30,3,500
1.58866476238208,3.73206174074971,1.23360923575976,3.59474985431751,4.6879698960398,4.5804708425227,16,1,NA,651,1,30,3,500
1.00360282497055,3.81439224415164,0.0761007975105985,3.68039374983091,4.65243015349548,4.54456390460712,17,1,NA,652,1,30,3,500
1.00610311822667,3.49965843673102,0.113209991191361,3.35356404817818,4.70878177973825,4.60029252137775,18,1,NA,653,1,30,3,500
1.00407378326721,4.34040180135882,0.0844284918106048,4.22353788489189,6.14613194352482,6.06279789884028,19,1,NA,654,1,30,3,500
1.00402466454956,3.75492720550052,0.099449050509287,3.62004077081165,5.14111455438782,5.04370335340325,20,1,NA,655,1,30,3,500
1.00376071700131,3.66576184316025,0.0918233156126076,3.52816368069106,4.85147343389644,4.74771055000854,21,1,NA,656,1,30,3,500
1.56413745999279,3.57689671917153,1.20379994189287,3.4345698306568,4.8376828486986,4.73377225591974,22,1,NA,657,1,30,3,500
1.00958518448508,4.09972688769239,0.14417414193624,3.97666690670486,4.5621925000198,4.45148749656229,23,1,NA,658,1,30,3,500
1.15683918324429,3.96041183448581,0.581711020417464,3.83214922973265,4.65695019883897,4.54878832431956,24,1,NA,659,1,30,3,500
1.53388435293945,4.00161248547535,1.16245825975043,3.87489045644257,4.92322872288082,4.82071701185446,25,1,NA,660,1,30,3,500
1.1319838883524,3.74958919842765,0.529893963569921,3.61518776478256,4.83889591923624,4.73441828164252,26,1,NA,661,1,30,3,500
1.00339506067504,4.09937347773925,0.0808679270342652,3.97496681967666,4.77282577181877,4.66693995720127,27,1,NA,662,1,30,3,500
1.00392337953767,4.22428589623917,0.0828787560803899,4.10421027727297,5.22804210308123,5.13165838990222,28,1,NA,663,1,30,3,500
1.00638595049024,3.78723289208937,0.11095781554827,3.65301988805523,5.49396285355554,5.40228899383843,29,1,NA,664,1,30,3,500
1.00532676701933,4.33140095755454,0.105960617744341,4.21417915916539,5.30432713639192,5.20930199621681,30,1,NA,665,1,30,3,500
1.6085493094139,5.10338514365129,1.26137445210272,5.00384611450089,4.92284271119573,4.82105027508387,31,1,NA,666,1,30,3,500
1.15461057955513,4.09758518019336,0.575571644567294,3.97341220289854,5.1477022577139,5.04984770860396,32,1,NA,667,1,30,3,500
1.00458120558299,4.2145675002715,0.0955387798997463,4.09584835628471,5.35146345378407,5.25709408247986,33,1,NA,668,1,30,3,500
1.00338924853994,3.92977239996565,0.0814710351308462,3.80126380919585,4.57893970058372,4.4697607681501,34,1,NA,669,1,30,3,500
1.00591254709859,4.0765730275805,0.108971523630768,3.95179278248717,5.42759186297189,5.33424751805531,35,1,NA,670,1,30,3,500
1.24332203290341,3.78276105751022,0.737466597123127,3.64856234593454,4.86230000943915,4.75837469134252,36,1,NA,671,1,30,3,500
1.02094443561042,4.20190406269403,0.204228216614415,4.08096323080998,4.86346918768325,4.76005739185823,37,1,NA,672,1,30,3,500
1.00584474686289,4.70939253246073,0.104144044044356,4.60297347262533,5.24122449214713,5.14546838365328,38,1,NA,673,1,30,3,500
1.26519789384942,4.22607515484201,0.776060721968653,4.10638876158852,5.02574202093994,4.92544674532821,39,1,NA,674,1,30,3,500
1.00509598673474,4.7430436236837,0.100229556288774,4.63590127834048,4.86235280806523,4.75833686443172,40,1,NA,675,1,30,3,500
1.00299268489266,3.93011871338428,0.0815350362513,3.80005940436787,4.94035672264625,4.83826323297266,41,1,NA,676,1,30,3,500
1.00372218831427,3.92870658605809,0.0761372928802533,3.79877960033813,4.92909009978522,4.82716562432528,42,1,NA,677,1,30,3,500
1.28239653773,4.02773500269388,0.802751805625779,3.90121671386079,4.93168287110399,4.8282335889844,43,1,NA,678,1,30,3,500
1.00260147470659,3.67426766199874,0.0732491440342925,3.5362867538689,5.01983551530434,4.91903620680421,44,1,NA,679,1,30,3,500
1.18158799440665,4.1724445527838,0.627324776603376,4.05095545227515,5.04282450047731,4.94170456433884,45,1,NA,680,1,30,3,500
1.21640425346746,4.03688734473413,0.691498541279576,3.91079471823769,4.83516378296499,4.73099926610593,46,1,NA,681,1,30,3,500
1.0198435687943,4.28867263358917,0.195815410813983,4.16989325113974,5.08172967043238,4.98230023080697,47,1,NA,682,1,30,3,500
1.00284300956963,3.90849691265615,0.0884600358170762,3.77826158097316,5.30428168168598,5.20878625907266,48,1,NA,683,1,30,3,500
1.05033983728528,4.50258329747542,0.319534900206661,4.39067927724499,5.00909597672359,4.90782357949751,49,1,NA,684,1,30,3,500
1.00342661273455,3.48272546337647,0.0894176609807113,3.33615128488943,5.6516992400646,5.56359557345406,50,1,NA,685,1,30,3,500
1.00566650962563,4.57135962221544,0.109740821429679,4.46064511808021,5.18988650175786,5.09282592907048,51,1,NA,686,1,30,3,500
1.007160651218,4.41792344665643,0.116561748017638,4.30354273494285,5.43051579431887,5.33781955291781,52,1,NA,687,1,30,3,500
1.00572083679791,4.60519911054146,0.106423190393202,4.49498708085169,5.31060849719906,5.21487545305684,53,1,NA,688,1,30,3,500
1.00528762701691,4.47554794101335,0.107046706447691,4.36271246781241,5.29967315756824,5.20504785428105,54,1,NA,689,1,30,3,500
1.00330427748413,4.4562485768183,0.0906139095699154,4.34313698404483,5.57550606787286,5.48588595471314,55,1,NA,690,1,30,3,500
1.22228799221616,3.80922178183488,0.701547003772312,3.67598653932595,4.73329150260922,4.6266050204009,56,1,NA,691,1,30,3,500
