"subTR","meanTR","TsubTR","TmeanTR","ftsvdTR","TftsvdTR","Iter","Sig2E1","Sig2E2","SeedNumber","Tau","n","Grid","nFeat"
3.27658015104379,9.84813749338738,3.12003415571002,9.79635522298997,13.3762420250609,13.3383353562225,1,1,1.5,706,1,100,3,500
2.5197742367227,8.59767858327655,2.31297603786034,8.53966855626167,14.399016920491,14.3649987116185,2,1,1.5,707,1,100,3,500
1.03433854098949,8.17257296342758,0.2632677510975,8.1106518731538,15.7962712658786,15.7644340700918,3,1,1.5,708,1,100,3,500
1.48017952370626,8.04319491152793,1.09208052296188,7.98166602815386,15.2353597062512,15.2025159589268,4,1,1.5,709,1,100,3,500
1.06641112995982,8.94070384393085,0.371748572493044,8.88473867131557,14.634055590735,14.6001071728008,5,1,1.5,710,1,100,3,500
1.00956618666417,8.45757168576365,0.132245808729891,8.3985276517339,15.0537589567939,15.0208368117748,6,1,1.5,711,1,100,3,500
4.21663901981031,16.6649467251666,4.09683808294531,16.6350426420855,16.7706761486326,16.7421785373556,7,1,1.5,712,1,100,3,500
1.64285378787576,8.38732133908981,1.30234655886911,8.32681769522688,12.2118993387856,12.1708534228623,8,1,1.5,713,1,100,3,500
1.57737041152168,7.7607450275277,1.22076153713154,7.69636122782108,15.7771948333449,15.7455482603671,9,1,1.5,714,1,100,3,500
1.00788798588749,8.54113158485974,0.114381506679871,8.48173282223984,15.7486499715112,15.7162013684433,10,1,1.5,715,1,100,3,500
2.97003451639087,15.984426953728,2.79714417147497,15.9522048611449,15.3313376280039,15.2982829391427,11,1,1.5,716,1,100,3,500
1.65460330147845,10.0414006998075,1.31797658670285,9.99131627685899,17.6089484491329,17.5799559224032,12,1,1.5,717,1,100,3,500
2.77764420210867,13.7327063668265,2.59078745880828,13.6964368200126,13.623430827819,13.5860676336247,13,1,1.5,718,1,100,3,500
1.00671462801114,7.88872130626531,0.118175613241258,7.82611975107905,12.8623312095371,12.8244603820369,14,1,1.5,719,1,100,3,500
2.53026858127024,9.16868224155937,2.32463828161582,9.11403851661792,13.9437231233069,13.9072260649174,15,1,1.5,720,1,100,3,500
3.14089423151679,13.5522847931725,2.97746824899333,13.5154034261274,15.6615496295045,15.6299832899028,16,1,1.5,721,1,100,3,500
1.00681274696214,8.40128163660573,0.115213660330343,8.34137614067454,15.3013213285292,15.2687652068486,17,1,1.5,722,1,100,3,500
1.66667037717287,8.12417283082181,1.33413527222641,8.06355574286948,15.606377015694,15.5750616274741,18,1,1.5,723,1,100,3,500
1.94620278471255,8.752549534686,1.66897429060417,8.69450065042398,17.1165807097265,17.0861622845588,19,1,1.5,724,1,100,3,500
1.00749080778314,9.02497087899509,0.116600783701574,8.96909040533311,16.3915403088535,16.3611222375519,20,1,1.5,725,1,100,3,500
3.5383160648581,14.4916141775822,3.39355070892371,14.4572130168035,14.4107557898048,14.3762896263133,21,1,1.5,726,1,100,3,500
1.00648651748263,7.98875065792852,0.112155228951779,7.92557737581949,15.4165652226993,15.3843847413867,22,1,1.5,727,1,100,3,500
1.14364809435015,8.23523944750806,0.555629365532777,8.17378067758509,18.042245445077,18.0141554592377,23,1,1.5,728,1,100,3,500
1.0889814782715,8.06816317364763,0.430635496788482,8.00621713169311,15.2144137885907,15.1808427785263,24,1,1.5,729,1,100,3,500
3.08937973290684,12.7498048838304,2.92289324304059,12.71077050038,16.4740539100397,16.4446845820499,25,1,1.5,730,1,100,3,500
4.55155898911617,16.8024473539421,4.4405101920962,16.7730536288888,15.8324055500402,15.8010507485765,26,1,1.5,731,1,100,3,500
3.29400899528491,15.3617885045959,3.13842593427648,15.3286162501837,12.9813793882711,12.9418142685964,27,1,1.5,732,1,100,3,500
1.15954950112801,9.01320016789624,0.586499354365905,8.957570180946,16.2919052658131,16.2608393981336,28,1,1.5,733,1,100,3,500
17.7562902213787,14.9016627176729,17.7288459872185,14.8682405532038,14.8718787239717,14.8399800055781,29,1,1.5,734,1,100,3,500
1.77977174840838,8.76588953936519,1.47242638669283,8.70880443957914,14.6470827467172,14.6126173811922,30,1,1.5,735,1,100,3,500
1.76812125385014,9.23716927852733,1.45874742939759,9.18375467091401,12.9878646165671,12.9500682149133,31,1,1.5,736,1,100,3,500
1.07724687715626,8.63459203574062,0.399852439867614,8.57686320562094,14.8413042780161,14.8081219987332,32,1,1.5,737,1,100,3,500
1.76614651858177,9.05069464313839,1.45683263095776,8.99520401683757,14.512554649977,14.4791965256968,33,1,1.5,738,1,100,3,500
1.65877172533656,7.8355154624983,1.32452252298625,7.77213676718176,14.9547575787659,14.9225042904494,34,1,1.5,739,1,100,3,500
1.28051358620347,8.92930739593269,0.799517529978917,8.87383305843577,15.8621298289862,15.8311908698586,35,1,1.5,740,1,100,3,500
2.10563654631884,8.98443750489545,1.85313021609493,8.92865888776877,15.5670369880814,15.5354463616218,36,1,1.5,741,1,100,3,500
4.7126331952485,14.9262276930448,4.60479253758559,14.8926271217945,13.6211486938637,13.5851749723352,37,1,1.5,742,1,100,3,500
1.90776310690684,8.34580078805595,1.62548460497185,8.28572128388458,15.1222276153321,15.0898970107823,38,1,1.5,743,1,100,3,500
3.52433168135677,9.66944263635612,3.37913415503747,9.61598458062503,16.3488519377084,16.3173795036839,39,1,1.5,744,1,100,3,500
3.61743131139971,11.7522809627599,3.4756361922806,11.709860654195,12.5537156441647,12.5135637267379,40,1,1.5,745,1,100,3,500
3.65784577269745,16.0771376348727,3.51755663170092,16.0457244652356,15.9363046768211,15.9049956223233,41,1,1.5,746,1,100,3,500
2.16665817448546,8.3190318336886,1.92204780805577,8.25924052329424,14.5990518999665,14.56488402221,42,1,1.5,747,1,100,3,500
1.55442081269019,8.08910954613671,1.19011609721261,8.02647953632847,13.8544203282939,13.8178742648908,43,1,1.5,748,1,100,3,500
1.08637733234532,7.62712372222539,0.426818251280529,7.56145653378686,12.8764262145759,12.8378232377897,44,1,1.5,749,1,100,3,500
3.41561784862775,15.2390817658154,3.26420812458137,15.2053619589745,13.3819579439293,13.3438543382973,45,1,1.5,750,1,100,3,500
1.01029542405077,8.08693007162377,0.141768759764032,8.02471214092194,13.5305759954836,13.4936447656199,46,1,1.5,751,1,100,3,500
1.90060997265017,8.24163054271055,1.61687181518472,8.18065897467566,14.2649070624427,14.2299556293259,47,1,1.5,752,1,100,3,500
1.00768283182372,8.40078482754091,0.117671390242436,8.34136843104617,15.510887161569,15.4786067624465,48,1,1.5,753,1,100,3,500
1.03365254593274,8.24500842013109,0.262285516146481,8.18390913863169,15.8684931091495,15.8358467170937,49,1,1.5,754,1,100,3,500
1.19946836447176,8.26866515491421,0.663345185969839,8.20854800172072,13.2443395356819,13.206291015677,50,1,1.5,755,1,100,3,500
1.21034386001752,8.1149048281386,0.682396755953826,8.05321772916887,13.8768496065448,13.8404269128069,51,1,1.5,756,1,100,3,500
4.11843780958652,15.2172581442174,3.99352100769623,15.1837026052133,12.6030530228906,12.563393590254,52,1,1.5,757,1,100,3,500
1.02903494329775,9.26030392268585,0.243553626483858,9.20542700116782,15.8312700342829,15.7989223532743,53,1,1.5,758,1,100,3,500
1.84933802896911,8.98178662546167,1.55545318396151,8.92681083388204,16.0107047881498,15.9796731695278,54,1,1.5,759,1,100,3,500
2.74413173126935,8.56566752510956,2.55476963605055,8.50642207080042,13.9178700533772,13.8817069265527,55,1,1.5,760,1,100,3,500
1.67913864087853,8.79497988026092,1.3482260940503,8.73775831795428,15.2794460715837,15.2472947920487,56,1,1.5,761,1,100,3,500
1.27836509886407,8.01312126398912,0.796335017604266,7.95110434065874,12.8546902942721,12.8153097779064,57,1,1.5,762,1,100,3,500
1.00791223725611,10.2702104459183,0.127484346272761,10.2223238103497,12.5403739381616,12.501254181962,58,1,1.5,763,1,100,3,500
1.01231954205852,8.55597572320168,0.156679105949799,8.49686488945272,13.8778139976598,13.8417975228849,59,1,1.5,764,1,100,3,500
1.04964366278304,7.78861332798253,0.316635932918146,7.72413136270535,14.4578213061571,14.4234424577955,60,1,1.5,765,1,100,3,500
1.034983662877,9.15824988211729,0.269355168216918,9.10352550292348,14.881100665507,14.8479413353171,61,1,1.5,766,1,100,3,500
1.48744867386918,7.78700420878119,1.10226176848381,7.72271576360669,14.5779497020731,14.5435904764428,62,1,1.5,767,1,100,3,500
3.67467957395897,12.7472983943181,3.53609435957036,12.7085230089302,12.4979345237202,12.4592044258834,63,1,1.5,768,1,100,3,500
1.69168468046176,9.0483603543958,1.36463995380072,8.99298499720275,14.2259871239169,14.1913333239378,64,1,1.5,769,1,100,3,500
3.3667510282398,12.4998731462869,3.21580297503195,12.4593570659637,14.6862555840421,14.6519461820638,65,1,1.5,770,1,100,3,500
1.65572295870394,8.26739451476237,1.31798350921039,8.20631373241972,14.8178476067451,14.7836235469844,66,1,1.5,771,1,100,3,500
4.66739557939917,13.7888165783872,4.55973039882122,13.7526918343347,15.3744799851988,15.3427577950841,67,1,1.5,772,1,100,3,500
1.07846673220453,7.66861618746179,0.404302267342447,7.60276346747683,15.598399504272,15.5664237126213,68,1,1.5,773,1,100,3,500
4.1789198187744,11.2395880764558,4.05822875036812,11.1952355266176,16.4969739230857,16.4663865688167,69,1,1.5,774,1,100,3,500
1.61836376707337,8.57504808094657,1.2719337966922,8.51683512218909,16.8250828998077,16.7955744096285,70,1,1.5,775,1,100,3,500
1.65313263270931,8.9945956702012,1.31629437371789,8.93849268941382,17.467411082098,17.4377299925334,71,1,1.5,776,1,100,3,500
3.23393682786066,15.7272813465251,3.07516458538776,15.6959289913612,15.896208690837,15.8660461460469,72,1,1.5,777,1,100,3,500
1.0231672872169,9.15606038748141,0.219771026498297,9.10204072961377,13.7671703611454,13.7306054029441,73,1,1.5,778,1,100,3,500
2.51698620064758,9.69218853062295,2.31115433223618,9.64052475666832,13.7776382444849,13.7416370342638,74,1,1.5,779,1,100,3,500
1.85245459631038,8.45792863210551,1.55895529810798,8.39826208788515,15.5285096620884,15.4962101425761,75,1,1.5,780,1,100,3,500
3.99454002450845,11.0530448282323,3.86807399082708,11.0080698913435,14.2301215856317,14.1956525984257,76,1,1.5,781,1,100,3,500
2.02581956767281,8.51549225201411,1.76271433969685,8.45751884214562,12.8880510694373,12.8488419908788,77,1,1.5,782,1,100,3,500
1.58048452804684,8.94035234140676,1.22260808954682,8.88466550902796,15.2547133732554,15.2222221866905,78,1,1.5,783,1,100,3,500
1.9061246247096,8.58494904534831,1.62286133344949,8.52683065629827,12.4107565231276,12.3712482035372,79,1,1.5,784,1,100,3,500
