"subTR","meanTR","TsubTR","TmeanTR","ftsvdTR","TftsvdTR","Iter","Sig2E1","Sig2E2","SeedNumber","Tau","n","Grid","nFeat"
1.03593369036903,7.65063387749496,0.269555515520063,7.5847860917306,10.4652454115263,10.4174671721363,1,1,1.5,706,1,100,3,500
1.09616358464868,7.45097773289467,0.45155502842574,7.38347090491954,13.019595327956,12.9810438259414,2,1,1.5,707,1,100,3,500
1.21608343044372,7.9420522921488,0.691338852471893,7.8788600800893,12.6507413916044,12.6109261162224,3,1,1.5,708,1,100,3,500
1.06628435392852,8.34084909154206,0.371749064931526,8.28023689134884,13.8925422597551,13.8564219445756,4,1,1.5,709,1,100,3,500
1.12000745955113,7.30489872414638,0.506536327313956,7.23538766755,10.531284261855,10.4835305438968,5,1,1.5,710,1,100,3,500
1.05035834810907,8.4645245990553,0.319108497630364,8.4060902143044,12.7671233848043,12.7274697028292,6,1,1.5,711,1,100,3,500
1.15894589558574,7.67594698390608,0.585378311371655,7.61050803333915,11.6859159106722,11.643373134048,7,1,1.5,712,1,100,3,500
1.00613391830898,7.79290411040975,0.115404724147348,7.72731672221,13.2320779618297,13.1946221414994,8,1,1.5,713,1,100,3,500
1.01387471113479,7.41182926648867,0.170170032525851,7.34379641011315,24.7361922295886,24.7158503885724,9,1,1.5,714,1,100,3,500
1.07091616255693,7.64472028184385,0.382907023833525,7.57828773417014,11.275218334781,11.2302074816058,10,1,1.5,715,1,100,3,500
1.17034578643051,6.92627947972677,0.607777075064571,6.85408161773107,12.8718412369117,12.8325371037528,11,1,1.5,716,1,100,3,500
2.3652917432082,8.16314205389666,2.14315491322252,8.10176424289316,12.7001648075699,12.6599055579316,12,1,1.5,717,1,100,3,500
1.15408752464952,7.68546988715794,0.575559411215002,7.62000173387141,12.9854373313477,12.9464552451724,13,1,1.5,718,1,100,3,500
1.10537808743455,6.86485105904368,0.469491713221655,6.7919622728452,16.9518470652045,16.9227819980806,14,1,1.5,719,1,100,3,500
1.02317076508267,7.15599660461107,0.218831978442137,7.0866761285988,20.3199305138234,20.2952184239141,15,1,1.5,720,1,100,3,500
1.05126848045322,7.4907147309224,0.323039556936588,7.42366920114038,13.286033481697,13.2485943183314,16,1,1.5,721,1,100,3,500
1.00307824200077,7.6346324823185,0.0751765786109011,7.5689231297924,13.528250464662,13.4917056986161,17,1,1.5,722,1,100,3,500
1.01964099040981,7.68923741971205,0.199962596830229,7.62505276103732,12.9494299760262,12.9107705733513,18,1,1.5,723,1,100,3,500
1.0231541476086,7.71442974778116,0.217887882290625,7.6488557220186,11.6635501212621,11.6200020747108,19,1,1.5,724,1,100,3,500
1.01253815420416,7.05397197626364,0.164116635404987,6.98290343991097,11.3469688993772,11.3014064051615,20,1,1.5,725,1,100,3,500
1.16796881235449,7.62643066506605,0.603380403468044,7.56050685166352,11.6728346242801,11.6303342421389,21,1,1.5,726,1,100,3,500
1.12523393857697,7.28371856584739,0.515144774255246,7.21574866928179,13.0450705897609,13.0053878078175,22,1,1.5,727,1,100,3,500
1.00598442064649,7.59330744050316,0.114987974404709,7.52665778530735,11.4026575748637,11.3584419355774,23,1,1.5,728,1,100,3,500
1.11380297848883,7.86363121203806,0.489481888108495,7.80006114845995,12.4448372357883,12.4042175595333,24,1,1.5,729,1,100,3,500
2.45221995496153,11.9418263464129,2.23876912586641,11.9000930688218,12.9764138853904,12.9379470427256,25,1,1.5,730,1,100,3,500
1.05244577826209,7.20547083827275,0.329185594285093,7.13551379310392,12.8643531843351,12.8262972418718,26,1,1.5,731,1,100,3,500
1.02533966052744,8.07371046770121,0.223022639951514,8.01045037520139,14.0435281564829,14.0073517152201,27,1,1.5,732,1,100,3,500
1.00612692224337,7.63036692037684,0.109028351591371,7.56435968764556,11.4222943345632,11.377785520813,28,1,1.5,733,1,100,3,500
1.04316963402089,8.05297478798205,0.296018194689039,7.99079890719881,14.9436179874762,14.9101746691585,29,1,1.5,734,1,100,3,500
1.01692987372118,7.16309392205345,0.184832112214558,7.09301275432824,13.4131201976033,13.3748550989813,30,1,1.5,735,1,100,3,500
1.0741457172146,7.62862828808955,0.394170928751001,7.56290893337762,12.5546910128419,12.5141323286952,31,1,1.5,736,1,100,3,500
1.13179706684671,7.63007699721165,0.528284381399526,7.56420556968669,13.5351010614287,13.4978567050255,32,1,1.5,737,1,100,3,500
1.03232936405493,8.22464702977692,0.257140849593945,8.16324280588805,18.0198002981288,17.99043523586,33,1,1.5,738,1,100,3,500
1.00264440652064,8.02973660212502,0.0793151402255859,7.96655359402118,12.7650553825021,12.7269881043953,34,1,1.5,739,1,100,3,500
1.058370364949,8.35837560768297,0.347413567115053,8.29832653926727,13.2529603186514,13.2147544758582,35,1,1.5,740,1,100,3,500
1.00481414101139,6.69699397350803,0.104861756081257,6.62158053919926,16.4656912775023,16.4352565130823,36,1,1.5,741,1,100,3,500
1.00778026395813,7.2092494775367,0.131333703863345,7.13944640672812,13.9638568274277,13.9274637009157,37,1,1.5,742,1,100,3,500
1.07303249351001,7.95538928746478,0.391093112344114,7.8923802260915,15.2764656472475,15.2441656316888,38,1,1.5,743,1,100,3,500
1.04200583861468,7.10594779517022,0.29477871189234,7.03452511346749,12.6896463590239,12.6501867969079,39,1,1.5,744,1,100,3,500
1.03145963809048,7.84450084961247,0.249968605767764,7.78140195078323,11.2740398824561,11.2297093732087,40,1,1.5,745,1,100,3,500
1.01353230116416,7.49836588221134,0.163330077213882,7.42992889452334,11.6938798283651,11.649661715894,41,1,1.5,746,1,100,3,500
1.1501565002366,7.59118025420342,0.568913335870667,7.52532520076847,10.3617940760794,10.3129650335756,42,1,1.5,747,1,100,3,500
1.1367344674028,8.32676812964704,0.53920603165591,8.26561433900571,12.4401370347885,12.3998555982973,43,1,1.5,748,1,100,3,500
1.0199229102085,7.08454159808848,0.1991683845992,7.01314092252736,14.166010137141,14.1309577708614,44,1,1.5,749,1,100,3,500
1.18889487342523,7.69659243845994,0.64304301521792,7.6322117070634,12.0056041339402,11.9635339244954,45,1,1.5,750,1,100,3,500
1.02789055791157,8.03043914265768,0.237001722950178,7.96798711229814,14.7359671064005,14.7022204453509,46,1,1.5,751,1,100,3,500
1.00280280997619,7.49045674283014,0.0742804059717265,7.42297985217046,12.0337192274923,11.9917593862714,47,1,1.5,752,1,100,3,500
1.13614277852803,7.24635021386374,0.539559157171114,7.17729827092014,11.4542996853648,11.4105506207871,48,1,1.5,753,1,100,3,500
1.00540023450371,8.04379506782762,0.10466717101612,7.9816311384635,16.115976846523,16.0853399117382,49,1,1.5,754,1,100,3,500
1.18157335758375,8.12302846528009,0.629725849988446,8.06109538998887,12.2231123355144,12.1811620967384,50,1,1.5,755,1,100,3,500
1.02843462301891,7.48038015048374,0.239262568070822,7.41362315682761,11.2915792885304,11.2462791111571,51,1,1.5,756,1,100,3,500
1.20675050454389,7.51837434949977,0.675605664712937,7.4517469340895,13.4343155115973,13.3970734944972,52,1,1.5,757,1,100,3,500
1.09456612312591,8.11178839272436,0.445657810918916,8.04905935504664,11.6755310035327,11.6323425149044,53,1,1.5,758,1,100,3,500
1.00406232554481,7.1487066265828,0.0931412578504902,7.07790817222141,13.000809392328,12.961054091784,54,1,1.5,759,1,100,3,500
1.09471915624034,7.56855507128349,0.445735174866571,7.5025588826194,11.8106395587746,11.7672318114985,55,1,1.5,760,1,100,3,500
1.16781556184884,6.95998461871352,0.602251909624175,6.88732948474558,14.0954977882777,14.0594822861278,56,1,1.5,761,1,100,3,500
1.0274896692184,7.07430277243961,0.235203299058709,7.00388277135321,12.7012453881021,12.6626769245626,57,1,1.5,762,1,100,3,500
1.25156991127552,8.14386928457267,0.752334843866995,8.08251731525574,20.2979853764405,20.2736198622871,58,1,1.5,763,1,100,3,500
1.09535052485008,7.3525275165381,0.446490532482506,7.28275445389749,13.9971648413595,13.9611903088533,59,1,1.5,764,1,100,3,500
1.08352938048406,8.41578543284756,0.415758456956545,8.35657934056351,13.2855074631326,13.2482922773062,60,1,1.5,765,1,100,3,500
1.07360941088821,7.77360711622011,0.392285702953427,7.70967764672484,13.0393959776809,13.0013217244981,61,1,1.5,766,1,100,3,500
1.02860779569181,7.35392658138399,0.24156684768945,7.2860556616662,12.1124298022582,12.0705663699179,62,1,1.5,767,1,100,3,500
1.04091735799964,8.75700894148824,0.28784269079644,8.69977271271557,12.629075218141,12.5896219006619,63,1,1.5,768,1,100,3,500
1.17083964432444,8.16895269197594,0.60782835327764,8.1077511711822,12.6582756528505,12.6204330641221,64,1,1.5,769,1,100,3,500
1.01919965248089,7.4315089734091,0.199835088478334,7.3642060933205,11.5735894119815,11.5308604707144,65,1,1.5,770,1,100,3,500
1.0462314890718,8.03413635345785,0.306354151890915,7.97166667879222,12.803601151168,12.764949372723,66,1,1.5,771,1,100,3,500
1.0026078023486,7.83011891681212,0.0800887121593538,7.76669663415527,12.6456472993065,12.606207722309,67,1,1.5,772,1,100,3,500
1.17051792733866,8.12198436421293,0.609380372053586,8.06033771322871,12.719322061861,12.6797583217107,68,1,1.5,773,1,100,3,500
1.00292882102017,8.14365119936291,0.0766295058359537,8.08270709974647,12.9216553065122,12.8828376400656,69,1,1.5,774,1,100,3,500
1.25559195838293,8.16282122218427,0.759527640408625,8.1008942134807,13.5081097100272,13.471053059711,70,1,1.5,775,1,100,3,500
1.01140031359395,7.46696594737482,0.152651167103736,7.39980221319045,12.4094319102845,12.370387809592,71,1,1.5,776,1,100,3,500
1.14926725344413,7.70444140259588,0.567263369158171,7.63881340651692,12.2442156875828,12.2036950266341,72,1,1.5,777,1,100,3,500
1.0198514403942,7.51940219212104,0.199254228200945,7.45268362803161,11.5145881191054,11.4708792772401,73,1,1.5,778,1,100,3,500
1.0937827430436,8.08140183096904,0.443581861507639,8.01936056609853,13.0218959719526,12.9844387460297,74,1,1.5,779,1,100,3,500
1.00807731159,7.42278919751796,0.1260592753701,7.35497369425566,12.1114193614634,12.0712156020181,75,1,1.5,780,1,100,3,500
1.05403402147145,8.23598814614898,0.333174792970712,8.17492005725627,12.6479313617581,12.6080206896387,76,1,1.5,781,1,100,3,500
1.1005323448039,7.28994042232059,0.459525078477211,7.22115998865306,12.0488421633329,12.0075078370392,77,1,1.5,782,1,100,3,500
1.01225728679077,7.53607822985967,0.14977018853457,7.46978589652017,13.7161095610518,13.6794864289797,78,1,1.5,783,1,100,3,500
1.04065169655573,8.48390909239139,0.289124944811411,8.42437700872719,12.5981472542882,12.558268526946,79,1,1.5,784,1,100,3,500
1.16926202877286,7.68612992436131,0.605210969848622,7.62080254072215,16.7152134353965,16.6852660008271,80,1,1.5,785,1,100,3,500
1.03435122728615,7.87997172607676,0.264016873674095,7.8174956061521,11.8260781930096,11.7834019669403,81,1,1.5,786,1,100,3,500
1.00795722283046,8.07385767481882,0.127960191706021,8.01177344904489,14.0200234427392,13.9848158942608,82,1,1.5,787,1,100,3,500
1.19881295543576,8.15384899691836,0.660257533076071,8.09309614060759,12.9102410042543,12.872388752604,83,1,1.5,788,1,100,3,500
1.11371054080413,7.84318353365587,0.489963128386163,7.77926137559018,12.8670306625554,12.8280227286875,84,1,1.5,789,1,100,3,500
1.01795595836614,7.90764387512677,0.189143385480653,7.8431601737881,14.5714269337806,14.5371033225118,85,1,1.5,790,1,100,3,500
1.20565553988323,8.77873408480123,0.674669982969454,8.7216009819514,12.0653557111851,12.0249272694643,86,1,1.5,791,1,100,3,500
1.15917390146348,7.79454697670303,0.586753429407304,7.72960784301108,12.6399870935393,12.5998421969271,87,1,1.5,792,1,100,3,500
1.12324900268104,8.04585339595258,0.512796976366066,7.9843982152882,13.3963045276731,13.3597908987766,88,1,1.5,793,1,100,3,500
1.05877542598847,7.18167596038242,0.350942670572398,7.11211194191882,13.6629434671401,13.6260898383511,89,1,1.5,794,1,100,3,500
1.07810828066081,8.28027084074733,0.400735795173225,8.21895244632693,12.540694786925,12.5015468222142,90,1,1.5,795,1,100,3,500
1.01021005116735,7.89230421258315,0.143880900179202,7.82815955761398,15.2452487811991,15.2128063138222,91,1,1.5,796,1,100,3,500
1.0989267818118,7.89451248661254,0.455651882798078,7.83120325151044,12.1392184201359,12.0973262624304,92,1,1.5,797,1,100,3,500
1.00437401379136,7.574737098432,0.0870153255276308,7.50776709013729,12.7078897171583,12.6677397156746,93,1,1.5,798,1,100,3,500
1.04983208150964,7.00763923982124,0.320467191853727,6.93594871189586,12.580895423774,12.5420134214484,94,1,1.5,799,1,100,3,500
1.00342314768197,7.18211379235473,0.0817160195323575,7.11187719568483,15.140021791855,15.1072109652746,95,1,1.5,800,1,100,3,500
1.01291005491379,8.02080159584462,0.159206939483712,7.95836522806792,14.5130421928053,14.4780704515964,96,1,1.5,801,1,100,3,500
1.10817863351426,8.1597339611807,0.47753814039974,8.0967600171804,10.9090737065259,10.861650859324,97,1,1.5,802,1,100,3,500
1.1607034155242,7.45506519208923,0.588687488393344,7.38757332811421,13.2351498616021,13.1970628025668,98,1,1.5,803,1,100,3,500
